case_id,user_id,normalized_sorusturma_no,normalized_sayi,normalized_case_type,created_at,reply_deadline
KEPCASE002793,U0001033,SOR2026002793,SAYI2026002793,REGULATORY_REVIEW,2026-05-06T19:39:00+00:00,2026-05-16T19:39:00+00:00
KEPCASE002794,U0000876,SOR2026002794,SAYI2026002794,REGULATORY_REVIEW,2026-05-06T19:42:00+00:00,2026-05-16T19:42:00+00:00
KEPCASE002795,U0000125,SOR2026002795,SAYI2026002795,REGULATORY_REVIEW,2026-05-06T19:45:00+00:00,2026-05-16T19:45:00+00:00
KEPCASE002796,U0001106,SOR2026002796,SAYI2026002796,REGULATORY_REVIEW,2026-05-06T19:48:00+00:00,2026-05-16T19:48:00+00:00
KEPCASE002797,U0000538,SOR2026002797,SAYI2026002797,ICRA,2026-05-06T19:51:00+00:00,2026-05-16T19:51:00+00:00
KEPCASE002798,U0000037,SOR2026002798,SAYI2026002798,REGULATORY_REVIEW,2026-05-06T19:54:00+00:00,2026-05-16T19:54:00+00:00
KEPCASE002799,U0000731,SOR2026002799,SAYI2026002799,REGULATORY_REVIEW,2026-05-06T19:57:00+00:00,2026-05-16T19:57:00+00:00
KEPCASE002800,U0000582,SOR2026002800,SAYI2026002800,REGULATORY_REVIEW,2026-05-06T20:00:00+00:00,2026-05-16T20:00:00+00:00
KEPCASE002801,U0000585,SOR2026002801,SAYI2026002801,REGULATORY_REVIEW,2026-05-06T20:03:00+00:00,2026-05-16T20:03:00+00:00
KEPCASE002802,U0000412,SOR2026002802,SAYI2026002802,REGULATORY_REVIEW,2026-05-06T20:06:00+00:00,2026-05-16T20:06:00+00:00
KEPCASE002803,U0000016,SOR2026002803,SAYI2026002803,REGULATORY_REVIEW,2026-05-06T20:09:00+00:00,2026-05-16T20:09:00+00:00
KEPCASE002804,U0000170,SOR2026002804,SAYI2026002804,REGULATORY_REVIEW,2026-05-06T20:12:00+00:00,2026-05-16T20:12:00+00:00
KEPCASE002805,U0001052,SOR2026002805,SAYI2026002805,REGULATORY_REVIEW,2026-05-06T20:15:00+00:00,2026-05-16T20:15:00+00:00
KEPCASE002806,U0001141,SOR2026002806,SAYI2026002806,REGULATORY_REVIEW,2026-05-06T20:18:00+00:00,2026-05-16T20:18:00+00:00
KEPCASE002807,U0000954,SOR2026002807,SAYI2026002807,REGULATORY_REVIEW,2026-05-06T20:21:00+00:00,2026-05-16T20:21:00+00:00
KEPCASE002808,U0001064,SOR2026002808,SAYI2026002808,REGULATORY_REVIEW,2026-05-06T20:24:00+00:00,2026-05-16T20:24:00+00:00
KEPCASE002809,U0000010,SOR2026002809,SAYI2026002809,REGULATORY_REVIEW,2026-05-06T20:27:00+00:00,2026-05-16T20:27:00+00:00
KEPCASE002810,U0000303,SOR2026002810,SAYI2026002810,REGULATORY_REVIEW,2026-05-06T20:30:00+00:00,2026-05-16T20:30:00+00:00
KEPCASE002811,U0000882,SOR2026002811,SAYI2026002811,REGULATORY_REVIEW,2026-05-06T20:33:00+00:00,2026-05-16T20:33:00+00:00
KEPCASE002812,U0000738,SOR2026002812,SAYI2026002812,REGULATORY_REVIEW,2026-05-06T20:36:00+00:00,2026-05-16T20:36:00+00:00
KEPCASE002813,U0000840,SOR2026002813,SAYI2026002813,REGULATORY_REVIEW,2026-05-06T20:39:00+00:00,2026-05-16T20:39:00+00:00
KEPCASE002814,U0000353,SOR2026002814,SAYI2026002814,REGULATORY_REVIEW,2026-05-06T20:42:00+00:00,2026-05-16T20:42:00+00:00
KEPCASE002815,U0000406,SOR2026002815,SAYI2026002815,REGULATORY_REVIEW,2026-05-06T20:45:00+00:00,2026-05-16T20:45:00+00:00
KEPCASE002816,U0000483,SOR2026002816,SAYI2026002816,REGULATORY_REVIEW,2026-05-06T20:48:00+00:00,2026-05-16T20:48:00+00:00
KEPCASE002817,U0000335,SOR2026002817,SAYI2026002817,REGULATORY_REVIEW,2026-05-06T20:51:00+00:00,2026-05-16T20:51:00+00:00
KEPCASE002818,U0000424,SOR2026002818,SAYI2026002818,REGULATORY_REVIEW,2026-05-06T20:54:00+00:00,2026-05-16T20:54:00+00:00
KEPCASE002819,U0000459,SOR2026002819,SAYI2026002819,REGULATORY_REVIEW,2026-05-06T20:57:00+00:00,2026-05-16T20:57:00+00:00
KEPCASE002820,U0000186,SOR2026002820,SAYI2026002820,REGULATORY_REVIEW,2026-05-06T21:00:00+00:00,2026-05-16T21:00:00+00:00
KEPCASE002821,U0000617,SOR2026002821,SAYI2026002821,REGULATORY_REVIEW,2026-05-06T21:03:00+00:00,2026-05-16T21:03:00+00:00
KEPCASE002822,U0000822,SOR2026002822,SAYI2026002822,REGULATORY_REVIEW,2026-05-06T21:06:00+00:00,2026-05-16T21:06:00+00:00
KEPCASE002823,U0000608,SOR2026002823,SAYI2026002823,REGULATORY_REVIEW,2026-05-06T21:09:00+00:00,2026-05-16T21:09:00+00:00
KEPCASE002824,U0001199,SOR2026002824,SAYI2026002824,REGULATORY_REVIEW,2026-05-06T21:12:00+00:00,2026-05-16T21:12:00+00:00
KEPCASE002825,U0000263,SOR2026002825,SAYI2026002825,REGULATORY_REVIEW,2026-05-06T21:15:00+00:00,2026-05-16T21:15:00+00:00
KEPCASE002826,U0001131,SOR2026002826,SAYI2026002826,REGULATORY_REVIEW,2026-05-06T21:18:00+00:00,2026-05-16T21:18:00+00:00
KEPCASE002827,U0000550,SOR2026002827,SAYI2026002827,REGULATORY_REVIEW,2026-05-06T21:21:00+00:00,2026-05-16T21:21:00+00:00
KEPCASE002828,U0000587,SOR2026002828,SAYI2026002828,REGULATORY_REVIEW,2026-05-06T21:24:00+00:00,2026-05-16T21:24:00+00:00
KEPCASE002829,U0000709,SOR2026002829,SAYI2026002829,REGULATORY_REVIEW,2026-05-06T21:27:00+00:00,2026-05-16T21:27:00+00:00
KEPCASE002830,U0001088,SOR2026002830,SAYI2026002830,REGULATORY_REVIEW,2026-05-06T21:30:00+00:00,2026-05-16T21:30:00+00:00
KEPCASE002831,U0000152,SOR2026002831,SAYI2026002831,REGULATORY_REVIEW,2026-05-06T21:33:00+00:00,2026-05-16T21:33:00+00:00
KEPCASE002832,U0001162,SOR2026002832,SAYI2026002832,REGULATORY_REVIEW,2026-05-06T21:36:00+00:00,2026-05-16T21:36:00+00:00
KEPCASE002833,U0000033,SOR2026002833,SAYI2026002833,REGULATORY_REVIEW,2026-05-06T21:39:00+00:00,2026-05-16T21:39:00+00:00
KEPCASE002834,U0000201,SOR2026002834,SAYI2026002834,REGULATORY_REVIEW,2026-05-06T21:42:00+00:00,2026-05-16T21:42:00+00:00
KEPCASE002835,U0000883,SOR2026002835,SAYI2026002835,REGULATORY_REVIEW,2026-05-06T21:45:00+00:00,2026-05-16T21:45:00+00:00
KEPCASE002836,U0000138,SOR2026002836,SAYI2026002836,REGULATORY_REVIEW,2026-05-06T21:48:00+00:00,2026-05-16T21:48:00+00:00
KEPCASE002837,U0000874,SOR2026002837,SAYI2026002837,REGULATORY_REVIEW,2026-05-06T21:51:00+00:00,2026-05-16T21:51:00+00:00
KEPCASE002838,U0000477,SOR2026002838,SAYI2026002838,REGULATORY_REVIEW,2026-05-06T21:54:00+00:00,2026-05-16T21:54:00+00:00
KEPCASE002839,U0000308,SOR2026002839,SAYI2026002839,REGULATORY_REVIEW,2026-05-06T21:57:00+00:00,2026-05-16T21:57:00+00:00
KEPCASE002840,U0000074,SOR2026002840,SAYI2026002840,REGULATORY_REVIEW,2026-05-06T22:00:00+00:00,2026-05-16T22:00:00+00:00
KEPCASE002841,U0000305,SOR2026002841,SAYI2026002841,REGULATORY_REVIEW,2026-05-06T22:03:00+00:00,2026-05-16T22:03:00+00:00
KEPCASE002842,U0000179,SOR2026002842,SAYI2026002842,REGULATORY_REVIEW,2026-05-06T22:06:00+00:00,2026-05-16T22:06:00+00:00
KEPCASE002843,U0000528,SOR2026002843,SAYI2026002843,REGULATORY_REVIEW,2026-05-06T22:09:00+00:00,2026-05-16T22:09:00+00:00
KEPCASE002844,U0000746,SOR2026002844,SAYI2026002844,REGULATORY_REVIEW,2026-05-06T22:12:00+00:00,2026-05-16T22:12:00+00:00
KEPCASE002845,U0000981,SOR2026002845,SAYI2026002845,REGULATORY_REVIEW,2026-05-06T22:15:00+00:00,2026-05-16T22:15:00+00:00
KEPCASE002846,U0000377,SOR2026002846,SAYI2026002846,REGULATORY_REVIEW,2026-05-06T22:18:00+00:00,2026-05-16T22:18:00+00:00
KEPCASE002847,U0001101,SOR2026002847,SAYI2026002847,REGULATORY_REVIEW,2026-05-06T22:21:00+00:00,2026-05-16T22:21:00+00:00
KEPCASE002848,U0000652,SOR2026002848,SAYI2026002848,ICRA,2026-05-06T22:24:00+00:00,2026-05-16T22:24:00+00:00
KEPCASE002849,U0001083,SOR2026002849,SAYI2026002849,REGULATORY_REVIEW,2026-05-06T22:27:00+00:00,2026-05-16T22:27:00+00:00
KEPCASE002850,U0000274,SOR2026002850,SAYI2026002850,REGULATORY_REVIEW,2026-05-06T22:30:00+00:00,2026-05-16T22:30:00+00:00
KEPCASE002851,U0000084,SOR2026002851,SAYI2026002851,REGULATORY_REVIEW,2026-05-06T22:33:00+00:00,2026-05-16T22:33:00+00:00
KEPCASE002852,U0000553,SOR2026002852,SAYI2026002852,REGULATORY_REVIEW,2026-05-06T22:36:00+00:00,2026-05-16T22:36:00+00:00
KEPCASE002853,U0000085,SOR2026002853,SAYI2026002853,REGULATORY_REVIEW,2026-05-06T22:39:00+00:00,2026-05-16T22:39:00+00:00
KEPCASE002854,U0000603,SOR2026002854,SAYI2026002854,REGULATORY_REVIEW,2026-05-06T22:42:00+00:00,2026-05-16T22:42:00+00:00
KEPCASE002855,U0000493,SOR2026002855,SAYI2026002855,REGULATORY_REVIEW,2026-05-06T22:45:00+00:00,2026-05-16T22:45:00+00:00
KEPCASE002856,U0001105,SOR2026002856,SAYI2026002856,REGULATORY_REVIEW,2026-05-06T22:48:00+00:00,2026-05-16T22:48:00+00:00
KEPCASE002857,U0001119,SOR2026002857,SAYI2026002857,REGULATORY_REVIEW,2026-05-06T22:51:00+00:00,2026-05-16T22:51:00+00:00
KEPCASE002858,U0001036,SOR2026002858,SAYI2026002858,REGULATORY_REVIEW,2026-05-06T22:54:00+00:00,2026-05-16T22:54:00+00:00
KEPCASE002859,U0000120,SOR2026002859,SAYI2026002859,REGULATORY_REVIEW,2026-05-06T22:57:00+00:00,2026-05-16T22:57:00+00:00
KEPCASE002860,U0000318,SOR2026002860,SAYI2026002860,REGULATORY_REVIEW,2026-05-06T23:00:00+00:00,2026-05-16T23:00:00+00:00
KEPCASE002861,U0000365,SOR2026002861,SAYI2026002861,REGULATORY_REVIEW,2026-05-06T23:03:00+00:00,2026-05-16T23:03:00+00:00
KEPCASE002862,U0000912,SOR2026002862,SAYI2026002862,REGULATORY_REVIEW,2026-05-06T23:06:00+00:00,2026-05-16T23:06:00+00:00
KEPCASE002863,U0000195,SOR2026002863,SAYI2026002863,REGULATORY_REVIEW,2026-05-06T23:09:00+00:00,2026-05-16T23:09:00+00:00
KEPCASE002864,U0000541,SOR2026002864,SAYI2026002864,REGULATORY_REVIEW,2026-05-06T23:12:00+00:00,2026-05-16T23:12:00+00:00
KEPCASE002865,U0001007,SOR2026002865,SAYI2026002865,REGULATORY_REVIEW,2026-05-06T23:15:00+00:00,2026-05-16T23:15:00+00:00
KEPCASE002866,U0000811,SOR2026002866,SAYI2026002866,REGULATORY_REVIEW,2026-05-06T23:18:00+00:00,2026-05-16T23:18:00+00:00
KEPCASE002867,U0001112,SOR2026002867,SAYI2026002867,REGULATORY_REVIEW,2026-05-06T23:21:00+00:00,2026-05-16T23:21:00+00:00
KEPCASE002868,U0000451,SOR2026002868,SAYI2026002868,REGULATORY_REVIEW,2026-05-06T23:24:00+00:00,2026-05-16T23:24:00+00:00
KEPCASE002869,U0000767,SOR2026002869,SAYI2026002869,REGULATORY_REVIEW,2026-05-06T23:27:00+00:00,2026-05-16T23:27:00+00:00
KEPCASE002870,U0000218,SOR2026002870,SAYI2026002870,REGULATORY_REVIEW,2026-05-06T23:30:00+00:00,2026-05-16T23:30:00+00:00
KEPCASE002871,U0000514,SOR2026002871,SAYI2026002871,REGULATORY_REVIEW,2026-05-06T23:33:00+00:00,2026-05-16T23:33:00+00:00
KEPCASE002872,U0000968,SOR2026002872,SAYI2026002872,REGULATORY_REVIEW,2026-05-06T23:36:00+00:00,2026-05-16T23:36:00+00:00
KEPCASE002873,U0000331,SOR2026002873,SAYI2026002873,REGULATORY_REVIEW,2026-05-06T23:39:00+00:00,2026-05-16T23:39:00+00:00
KEPCASE002874,U0000539,SOR2026002874,SAYI2026002874,REGULATORY_REVIEW,2026-05-06T23:42:00+00:00,2026-05-16T23:42:00+00:00
KEPCASE002875,U0000110,SOR2026002875,SAYI2026002875,REGULATORY_REVIEW,2026-05-06T23:45:00+00:00,2026-05-16T23:45:00+00:00
KEPCASE002876,U0000725,SOR2026002876,SAYI2026002876,REGULATORY_REVIEW,2026-05-06T23:48:00+00:00,2026-05-16T23:48:00+00:00
KEPCASE002877,U0000914,SOR2026002877,SAYI2026002877,REGULATORY_REVIEW,2026-05-06T23:51:00+00:00,2026-05-16T23:51:00+00:00
KEPCASE002878,U0000251,SOR2026002878,SAYI2026002878,REGULATORY_REVIEW,2026-05-06T23:54:00+00:00,2026-05-16T23:54:00+00:00
KEPCASE002879,U0001072,SOR2026002879,SAYI2026002879,REGULATORY_REVIEW,2026-05-06T23:57:00+00:00,2026-05-16T23:57:00+00:00
KEPCASE002880,U0000298,SOR2026002880,SAYI2026002880,REGULATORY_REVIEW,2026-05-07T00:00:00+00:00,2026-05-17T00:00:00+00:00
KEPCASE002881,U0001038,SOR2026002881,SAYI2026002881,REGULATORY_REVIEW,2026-05-07T00:03:00+00:00,2026-05-17T00:03:00+00:00
KEPCASE002882,U0000228,SOR2026002882,SAYI2026002882,REGULATORY_REVIEW,2026-05-07T00:06:00+00:00,2026-05-17T00:06:00+00:00
KEPCASE002883,U0000967,SOR2026002883,SAYI2026002883,REGULATORY_REVIEW,2026-05-07T00:09:00+00:00,2026-05-17T00:09:00+00:00
KEPCASE002884,U0000291,SOR2026002884,SAYI2026002884,REGULATORY_REVIEW,2026-05-07T00:12:00+00:00,2026-05-17T00:12:00+00:00
KEPCASE002885,U0000086,SOR2026002885,SAYI2026002885,REGULATORY_REVIEW,2026-05-07T00:15:00+00:00,2026-05-17T00:15:00+00:00
KEPCASE002886,U0001165,SOR2026002886,SAYI2026002886,REGULATORY_REVIEW,2026-05-07T00:18:00+00:00,2026-05-17T00:18:00+00:00
KEPCASE002887,U0000394,SOR2026002887,SAYI2026002887,REGULATORY_REVIEW,2026-05-07T00:21:00+00:00,2026-05-17T00:21:00+00:00
KEPCASE002888,U0000255,SOR2026002888,SAYI2026002888,REGULATORY_REVIEW,2026-05-07T00:24:00+00:00,2026-05-17T00:24:00+00:00
KEPCASE002889,U0000901,SOR2026002889,SAYI2026002889,REGULATORY_REVIEW,2026-05-07T00:27:00+00:00,2026-05-17T00:27:00+00:00
KEPCASE002890,U0000391,SOR2026002890,SAYI2026002890,REGULATORY_REVIEW,2026-05-07T00:30:00+00:00,2026-05-17T00:30:00+00:00
KEPCASE002891,U0000581,SOR2026002891,SAYI2026002891,REGULATORY_REVIEW,2026-05-07T00:33:00+00:00,2026-05-17T00:33:00+00:00
KEPCASE002892,U0000272,SOR2026002892,SAYI2026002892,REGULATORY_REVIEW,2026-05-07T00:36:00+00:00,2026-05-17T00:36:00+00:00
KEPCASE002893,U0000375,SOR2026002893,SAYI2026002893,REGULATORY_REVIEW,2026-05-07T00:39:00+00:00,2026-05-17T00:39:00+00:00
KEPCASE002894,U0000264,SOR2026002894,SAYI2026002894,REGULATORY_REVIEW,2026-05-07T00:42:00+00:00,2026-05-17T00:42:00+00:00
KEPCASE002895,U0000805,SOR2026002895,SAYI2026002895,REGULATORY_REVIEW,2026-05-07T00:45:00+00:00,2026-05-17T00:45:00+00:00
KEPCASE002896,U0000824,SOR2026002896,SAYI2026002896,REGULATORY_REVIEW,2026-05-07T00:48:00+00:00,2026-05-17T00:48:00+00:00
KEPCASE002897,U0001102,SOR2026002897,SAYI2026002897,REGULATORY_REVIEW,2026-05-07T00:51:00+00:00,2026-05-17T00:51:00+00:00
KEPCASE002898,U0000804,SOR2026002898,SAYI2026002898,REGULATORY_REVIEW,2026-05-07T00:54:00+00:00,2026-05-17T00:54:00+00:00
KEPCASE002899,U0000913,SOR2026002899,SAYI2026002899,REGULATORY_REVIEW,2026-05-07T00:57:00+00:00,2026-05-17T00:57:00+00:00
KEPCASE002900,U0000323,SOR2026002900,SAYI2026002900,REGULATORY_REVIEW,2026-05-07T01:00:00+00:00,2026-05-17T01:00:00+00:00
KEPCASE002901,U0000192,SOR2026002901,SAYI2026002901,REGULATORY_REVIEW,2026-05-07T01:03:00+00:00,2026-05-17T01:03:00+00:00
KEPCASE002902,U0000701,SOR2026002902,SAYI2026002902,REGULATORY_REVIEW,2026-05-07T01:06:00+00:00,2026-05-17T01:06:00+00:00
KEPCASE002903,U0000780,SOR2026002903,SAYI2026002903,REGULATORY_REVIEW,2026-05-07T01:09:00+00:00,2026-05-17T01:09:00+00:00
KEPCASE002904,U0000036,SOR2026002904,SAYI2026002904,REGULATORY_REVIEW,2026-05-07T01:12:00+00:00,2026-05-17T01:12:00+00:00
KEPCASE002905,U0000721,SOR2026002905,SAYI2026002905,REGULATORY_REVIEW,2026-05-07T01:15:00+00:00,2026-05-17T01:15:00+00:00
KEPCASE002906,U0000389,SOR2026002906,SAYI2026002906,REGULATORY_REVIEW,2026-05-07T01:18:00+00:00,2026-05-17T01:18:00+00:00
KEPCASE002907,U0000658,SOR2026002907,SAYI2026002907,REGULATORY_REVIEW,2026-05-07T01:21:00+00:00,2026-05-17T01:21:00+00:00
KEPCASE002908,U0000983,SOR2026002908,SAYI2026002908,REGULATORY_REVIEW,2026-05-07T01:24:00+00:00,2026-05-17T01:24:00+00:00
KEPCASE002909,U0000783,SOR2026002909,SAYI2026002909,REGULATORY_REVIEW,2026-05-07T01:27:00+00:00,2026-05-17T01:27:00+00:00
KEPCASE002910,U0000202,SOR2026002910,SAYI2026002910,REGULATORY_REVIEW,2026-05-07T01:30:00+00:00,2026-05-17T01:30:00+00:00
KEPCASE002911,U0001062,SOR2026002911,SAYI2026002911,REGULATORY_REVIEW,2026-05-07T01:33:00+00:00,2026-05-17T01:33:00+00:00
KEPCASE002912,U0000948,SOR2026002912,SAYI2026002912,REGULATORY_REVIEW,2026-05-07T01:36:00+00:00,2026-05-17T01:36:00+00:00
KEPCASE002913,U0000315,SOR2026002913,SAYI2026002913,REGULATORY_REVIEW,2026-05-07T01:39:00+00:00,2026-05-17T01:39:00+00:00
KEPCASE002914,U0000447,SOR2026002914,SAYI2026002914,REGULATORY_REVIEW,2026-05-07T01:42:00+00:00,2026-05-17T01:42:00+00:00
KEPCASE002915,U0000180,SOR2026002915,SAYI2026002915,REGULATORY_REVIEW,2026-05-07T01:45:00+00:00,2026-05-17T01:45:00+00:00
KEPCASE002916,U0001076,SOR2026002916,SAYI2026002916,REGULATORY_REVIEW,2026-05-07T01:48:00+00:00,2026-05-17T01:48:00+00:00
KEPCASE002917,U0000230,SOR2026002917,SAYI2026002917,REGULATORY_REVIEW,2026-05-07T01:51:00+00:00,2026-05-17T01:51:00+00:00
KEPCASE002918,U0000845,SOR2026002918,SAYI2026002918,REGULATORY_REVIEW,2026-05-07T01:54:00+00:00,2026-05-17T01:54:00+00:00
KEPCASE002919,U0000847,SOR2026002919,SAYI2026002919,REGULATORY_REVIEW,2026-05-07T01:57:00+00:00,2026-05-17T01:57:00+00:00
KEPCASE002920,U0000563,SOR2026002920,SAYI2026002920,REGULATORY_REVIEW,2026-05-07T02:00:00+00:00,2026-05-17T02:00:00+00:00
KEPCASE002921,U0000694,SOR2026002921,SAYI2026002921,REGULATORY_REVIEW,2026-05-07T02:03:00+00:00,2026-05-17T02:03:00+00:00
KEPCASE002922,U0000944,SOR2026002922,SAYI2026002922,REGULATORY_REVIEW,2026-05-07T02:06:00+00:00,2026-05-17T02:06:00+00:00
KEPCASE002923,U0000684,SOR2026002923,SAYI2026002923,ICRA,2026-05-07T02:09:00+00:00,2026-05-17T02:09:00+00:00
KEPCASE002924,U0000748,SOR2026002924,SAYI2026002924,REGULATORY_REVIEW,2026-05-07T02:12:00+00:00,2026-05-17T02:12:00+00:00
KEPCASE002925,U0000786,SOR2026002925,SAYI2026002925,REGULATORY_REVIEW,2026-05-07T02:15:00+00:00,2026-05-17T02:15:00+00:00
KEPCASE002926,U0000656,SOR2026002926,SAYI2026002926,REGULATORY_REVIEW,2026-05-07T02:18:00+00:00,2026-05-17T02:18:00+00:00
KEPCASE002927,U0000992,SOR2026002927,SAYI2026002927,REGULATORY_REVIEW,2026-05-07T02:21:00+00:00,2026-05-17T02:21:00+00:00
KEPCASE002928,U0000781,SOR2026002928,SAYI2026002928,REGULATORY_REVIEW,2026-05-07T02:24:00+00:00,2026-05-17T02:24:00+00:00
KEPCASE002929,U0000141,SOR2026002929,SAYI2026002929,REGULATORY_REVIEW,2026-05-07T02:27:00+00:00,2026-05-17T02:27:00+00:00
KEPCASE002930,U0000977,SOR2026002930,SAYI2026002930,REGULATORY_REVIEW,2026-05-07T02:30:00+00:00,2026-05-17T02:30:00+00:00
KEPCASE002931,U0000960,SOR2026002931,SAYI2026002931,REGULATORY_REVIEW,2026-05-07T02:33:00+00:00,2026-05-17T02:33:00+00:00
KEPCASE002932,U0000933,SOR2026002932,SAYI2026002932,REGULATORY_REVIEW,2026-05-07T02:36:00+00:00,2026-05-17T02:36:00+00:00
KEPCASE002933,U0000735,SOR2026002933,SAYI2026002933,REGULATORY_REVIEW,2026-05-07T02:39:00+00:00,2026-05-17T02:39:00+00:00
KEPCASE002934,U0000166,SOR2026002934,SAYI2026002934,REGULATORY_REVIEW,2026-05-07T02:42:00+00:00,2026-05-17T02:42:00+00:00
KEPCASE002935,U0000637,SOR2026002935,SAYI2026002935,REGULATORY_REVIEW,2026-05-07T02:45:00+00:00,2026-05-17T02:45:00+00:00
KEPCASE002936,U0000857,SOR2026002936,SAYI2026002936,REGULATORY_REVIEW,2026-05-07T02:48:00+00:00,2026-05-17T02:48:00+00:00
KEPCASE002937,U0000873,SOR2026002937,SAYI2026002937,ICRA,2026-05-07T02:51:00+00:00,2026-05-17T02:51:00+00:00
KEPCASE002938,U0000868,SOR2026002938,SAYI2026002938,REGULATORY_REVIEW,2026-05-07T02:54:00+00:00,2026-05-17T02:54:00+00:00
KEPCASE002939,U0000390,SOR2026002939,SAYI2026002939,REGULATORY_REVIEW,2026-05-07T02:57:00+00:00,2026-05-17T02:57:00+00:00
KEPCASE002940,U0000229,SOR2026002940,SAYI2026002940,REGULATORY_REVIEW,2026-05-07T03:00:00+00:00,2026-05-17T03:00:00+00:00
KEPCASE002941,U0001003,SOR2026002941,SAYI2026002941,REGULATORY_REVIEW,2026-05-07T03:03:00+00:00,2026-05-17T03:03:00+00:00
KEPCASE002942,U0000221,SOR2026002942,SAYI2026002942,REGULATORY_REVIEW,2026-05-07T03:06:00+00:00,2026-05-17T03:06:00+00:00
KEPCASE002943,U0001130,SOR2026002943,SAYI2026002943,REGULATORY_REVIEW,2026-05-07T03:09:00+00:00,2026-05-17T03:09:00+00:00
KEPCASE002944,U0000249,SOR2026002944,SAYI2026002944,ICRA,2026-05-07T03:12:00+00:00,2026-05-17T03:12:00+00:00
KEPCASE002945,U0000496,SOR2026002945,SAYI2026002945,REGULATORY_REVIEW,2026-05-07T03:15:00+00:00,2026-05-17T03:15:00+00:00
KEPCASE002946,U0000642,SOR2026002946,SAYI2026002946,REGULATORY_REVIEW,2026-05-07T03:18:00+00:00,2026-05-17T03:18:00+00:00
KEPCASE002947,U0000242,SOR2026002947,SAYI2026002947,REGULATORY_REVIEW,2026-05-07T03:21:00+00:00,2026-05-17T03:21:00+00:00
KEPCASE002948,U0000695,SOR2026002948,SAYI2026002948,REGULATORY_REVIEW,2026-05-07T03:24:00+00:00,2026-05-17T03:24:00+00:00
KEPCASE002949,U0000560,SOR2026002949,SAYI2026002949,REGULATORY_REVIEW,2026-05-07T03:27:00+00:00,2026-05-17T03:27:00+00:00
KEPCASE002950,U0001027,SOR2026002950,SAYI2026002950,ICRA,2026-05-07T03:30:00+00:00,2026-05-17T03:30:00+00:00
KEPCASE002951,U0001189,SOR2026002951,SAYI2026002951,REGULATORY_REVIEW,2026-05-07T03:33:00+00:00,2026-05-17T03:33:00+00:00
KEPCASE002952,U0000055,SOR2026002952,SAYI2026002952,REGULATORY_REVIEW,2026-05-07T03:36:00+00:00,2026-05-17T03:36:00+00:00
KEPCASE002953,U0000722,SOR2026002953,SAYI2026002953,REGULATORY_REVIEW,2026-05-07T03:39:00+00:00,2026-05-17T03:39:00+00:00
KEPCASE002954,U0000578,SOR2026002954,SAYI2026002954,REGULATORY_REVIEW,2026-05-07T03:42:00+00:00,2026-05-17T03:42:00+00:00
KEPCASE002955,U0000866,SOR2026002955,SAYI2026002955,REGULATORY_REVIEW,2026-05-07T03:45:00+00:00,2026-05-17T03:45:00+00:00
KEPCASE002956,U0000363,SOR2026002956,SAYI2026002956,REGULATORY_REVIEW,2026-05-07T03:48:00+00:00,2026-05-17T03:48:00+00:00
KEPCASE002957,U0000131,SOR2026002957,SAYI2026002957,REGULATORY_REVIEW,2026-05-07T03:51:00+00:00,2026-05-17T03:51:00+00:00
KEPCASE002958,U0000908,SOR2026002958,SAYI2026002958,REGULATORY_REVIEW,2026-05-07T03:54:00+00:00,2026-05-17T03:54:00+00:00
KEPCASE002959,U0001187,SOR2026002959,SAYI2026002959,REGULATORY_REVIEW,2026-05-07T03:57:00+00:00,2026-05-17T03:57:00+00:00
KEPCASE002960,U0000505,SOR2026002960,SAYI2026002960,REGULATORY_REVIEW,2026-05-07T04:00:00+00:00,2026-05-17T04:00:00+00:00
KEPCASE002961,U0000543,SOR2026002961,SAYI2026002961,REGULATORY_REVIEW,2026-05-07T04:03:00+00:00,2026-05-17T04:03:00+00:00
KEPCASE002962,U0000662,SOR2026002962,SAYI2026002962,REGULATORY_REVIEW,2026-05-07T04:06:00+00:00,2026-05-17T04:06:00+00:00
KEPCASE002963,U0000350,SOR2026002963,SAYI2026002963,REGULATORY_REVIEW,2026-05-07T04:09:00+00:00,2026-05-17T04:09:00+00:00
KEPCASE002964,U0000236,SOR2026002964,SAYI2026002964,REGULATORY_REVIEW,2026-05-07T04:12:00+00:00,2026-05-17T04:12:00+00:00
KEPCASE002965,U0000087,SOR2026002965,SAYI2026002965,REGULATORY_REVIEW,2026-05-07T04:15:00+00:00,2026-05-17T04:15:00+00:00
KEPCASE002966,U0000260,SOR2026002966,SAYI2026002966,REGULATORY_REVIEW,2026-05-07T04:18:00+00:00,2026-05-17T04:18:00+00:00
KEPCASE002967,U0000785,SOR2026002967,SAYI2026002967,REGULATORY_REVIEW,2026-05-07T04:21:00+00:00,2026-05-17T04:21:00+00:00
KEPCASE002968,U0000266,SOR2026002968,SAYI2026002968,ICRA,2026-05-07T04:24:00+00:00,2026-05-17T04:24:00+00:00
KEPCASE002969,U0000099,SOR2026002969,SAYI2026002969,REGULATORY_REVIEW,2026-05-07T04:27:00+00:00,2026-05-17T04:27:00+00:00
KEPCASE002970,U0000761,SOR2026002970,SAYI2026002970,REGULATORY_REVIEW,2026-05-07T04:30:00+00:00,2026-05-17T04:30:00+00:00
KEPCASE002971,U0000697,SOR2026002971,SAYI2026002971,REGULATORY_REVIEW,2026-05-07T04:33:00+00:00,2026-05-17T04:33:00+00:00
