user_id,customer_name,registration_time,registration_channel,kyc_level,fraud_label,label_observed_at,feature_cutoff,registration_to_kyc_minutes,kyc_to_first_deposit_minutes,deposit_count,trade_count,withdrawal_count,deposit_amount,trade_amount,withdrawal_amount,withdraw_deposit_ratio,trade_deposit_ratio,fund_loop_cv,amount_diff_ratio,small_fiat_deposit_count,withdraw_address_unique_count,withdraw_ip_unique_count,deposit_ip_unique_count,device_unique_count,api_event_ratio,night_event_ratio,total_event_count,bank_risk_max,bank_risk_mean,bank_name_match_ratio,asset_pair_unique_count,withdraw_deposit_ip_ratio
U0000306,Synthetic_User_00306,2026-01-18 08:25:10+00:00,IOS,L2,0,2026-03-11 08:25:10+00:00,2026-03-04 08:25:10+00:00,239.0,4647.0,3,8,2,13970.903638,15774.33848,8199.593658,0.5869050328067261,1.1290850533887278,0.25542654233042805,0.5988755518708296,0.0,1,2,1,1,0.16,0.12,25,0.4,0.20000000000000004,1.0,4,2.0
U0000307,Synthetic_User_00307,2026-04-07 09:23:16+00:00,IOS,L2,0,2026-05-29 09:23:16+00:00,2026-05-22 09:23:16+00:00,202.0,4520.0,9,24,5,4177.79573,1520.982365,481.916804,0.11535193081352496,0.36406336338516965,0.7553867798802134,1.7939142700271316,9.0,3,1,2,3,0.11538461538461539,0.2948717948717949,78,1.0,0.4222222222222222,1.0,6,0.5
U0000308,Synthetic_User_00308,2026-02-12 15:19:53+00:00,WEB,L2,0,2026-04-05 15:19:53+00:00,2026-03-29 15:19:53+00:00,489.0,943.0,4,14,4,3614.21737,6149.843299,5328.629724,1.4743523088098047,1.7015698474715704,0.20997378399297734,0.5040107223380184,3.0,2,1,2,3,0.125,0.10416666666666667,48,1.0,0.675,1.0,5,0.5
U0000309,Synthetic_User_00309,2026-02-04 09:54:37+00:00,ANDROID,L2,0,2026-03-28 09:54:37+00:00,2026-03-21 09:54:37+00:00,296.0,2232.0,3,12,5,899.953487,1397.664117,468.528821,0.5206144848239251,1.5530403928531031,0.41173473715968223,1.0076855884445814,3.0,2,2,1,1,0.16666666666666666,0.25,36,0.7,0.5,1.0,6,2.0
U0000310,Synthetic_User_00310,2026-02-03 09:24:44+00:00,ANDROID,L2,0,2026-03-27 09:24:44+00:00,2026-03-20 09:24:44+00:00,625.0,852.0,8,15,4,5107.715542,2271.238137,890.047445,0.17425548421427733,0.44466809443946903,0.6369655696787099,1.5301732459892696,7.0,2,2,2,3,0.16279069767441862,0.16279069767441862,43,0.7,0.35,1.0,5,1.0
U0000311,Synthetic_User_00311,2026-01-05 06:37:18+00:00,ANDROID,L2,0,2026-02-26 06:37:18+00:00,2026-02-19 06:37:18+00:00,216.0,4911.0,6,15,6,6138.954962,1345.2661130000001,842.517288,0.13724115801714853,0.2191360127785867,0.8600386717285929,1.9082277272700705,3.0,3,2,2,1,0.1836734693877551,0.20408163265306123,49,0.8,0.39999999999999997,1.0,5,1.0
U0000312,Synthetic_User_00312,2026-01-16 17:04:57+00:00,H5,L2,0,2026-03-09 17:04:57+00:00,2026-03-02 17:04:57+00:00,342.0,1198.0,11,19,5,6939.419659,7062.42827,333.892651,0.04811535652941263,1.0177260660177059,0.6577832224393707,1.4080616724580826,9.0,2,2,2,2,0.13333333333333333,0.11666666666666667,60,1.0,0.4,0.9090909090909091,5,1.0
U0000313,Synthetic_User_00313,2026-04-12 17:53:49+00:00,ANDROID,L2,0,2026-06-03 17:53:49+00:00,2026-05-27 17:53:49+00:00,483.0,158.0,2,6,3,3168.700632,3826.616466,4942.414731,1.5597607047783741,1.207629533492642,0.1839832397790553,0.44574148366053057,1.0,2,3,1,2,0.07142857142857142,0.32142857142857145,28,0.4,0.30000000000000004,1.0,3,3.0
U0000314,Synthetic_User_00314,2026-01-17 09:21:59+00:00,H5,L1,0,2026-03-10 09:21:59+00:00,2026-03-03 09:21:59+00:00,576.0,787.0,7,12,5,4668.943977,2597.918402,2984.0809050000003,0.6391340139654883,0.5564252676403446,0.2631560210205258,0.606098049015408,6.0,1,2,2,3,0.1016949152542373,0.22033898305084745,59,0.9,0.4714285714285714,1.0,4,1.0
U0000315,Synthetic_User_00315,2026-02-21 14:17:26+00:00,ANDROID,L1,0,2026-04-14 14:17:26+00:00,2026-04-07 14:17:26+00:00,472.0,1910.0,12,21,7,7825.332658,5192.950736,1356.627683,0.1733635798361992,0.6636076653803513,0.5543075025561337,1.3499989545013587,10.0,3,2,2,3,0.14666666666666667,0.24,75,1.0,0.425,1.0,4,1.0
U0000316,Synthetic_User_00316,2026-04-12 07:44:53+00:00,ANDROID,L2,0,2026-06-03 07:44:53+00:00,2026-05-27 07:44:53+00:00,517.0,789.0,4,14,6,5414.601092,7283.412447000001,5871.473544,1.0843778598344065,1.345142942803514,0.12851025834630053,0.30191647404911803,2.0,2,1,2,3,0.1702127659574468,0.23404255319148937,47,0.9,0.725,1.0,6,0.5
U0000317,Synthetic_User_00317,2026-03-16 06:39:42+00:00,ANDROID,L2,0,2026-05-07 06:39:42+00:00,2026-04-30 06:39:42+00:00,583.0,695.0,6,7,1,10263.902765,5676.433053,2646.617187,0.2578568062847388,0.5530482101171775,0.5054096175281363,1.229456852226006,2.0,1,1,1,3,0.034482758620689655,0.20689655172413793,29,0.7,0.44999999999999996,1.0,3,1.0
U0000318,Synthetic_User_00318,2026-02-14 08:58:27+00:00,ANDROID,L1,0,2026-04-07 08:58:27+00:00,2026-03-31 08:58:27+00:00,228.0,2603.0,9,16,6,5489.284952,5843.509688,3262.373606,0.5943166795907301,1.064530214608542,0.23482916128191317,0.5305460077942016,8.0,1,1,2,2,0.14035087719298245,0.22807017543859648,57,1.0,0.48888888888888893,1.0,5,0.5
U0000319,Synthetic_User_00319,2026-04-10 02:11:22+00:00,ANDROID,L2,0,2026-06-01 02:11:22+00:00,2026-05-25 02:11:22+00:00,657.0,533.0,4,11,2,8167.436871,5912.589952,2083.622859,0.25511343300347866,0.7239223327202868,0.4660951227368746,1.1291658997240572,0.0,2,1,1,3,0.16129032258064516,0.2903225806451613,31,0.8,0.325,0.75,4,1.0
U0000320,Synthetic_User_00320,2026-03-18 04:14:33+00:00,IOS,L2,0,2026-05-09 04:14:33+00:00,2026-05-02 04:14:33+00:00,573.0,2466.0,11,16,6,952.0856739999999,986.720265,493.81496200000004,0.5186665186603785,1.0363775991445074,0.2770342518179583,0.6078694417170101,11.0,1,2,1,3,0.10606060606060606,0.2878787878787879,66,1.0,0.4636363636363636,1.0,5,2.0
U0000321,Synthetic_User_00321,2026-04-11 22:25:45+00:00,ANDROID,L1,0,2026-06-02 22:25:45+00:00,2026-05-26 22:25:45+00:00,505.0,2323.0,7,18,3,896.7513769999999,600.749658,131.884152,0.1470688034416032,0.6699177424290702,0.5797943279683772,1.408262265612459,7.0,1,3,2,2,0.11864406779661017,0.3050847457627119,59,1.0,0.5142857142857143,1.0,5,1.5
U0000322,Synthetic_User_00322,2026-04-07 06:55:46+00:00,H5,L2,0,2026-05-29 06:55:46+00:00,2026-05-22 06:55:46+00:00,269.0,1678.0,8,17,2,1290.560349,484.22195,300.291392,0.23268295220187332,0.3752028724384744,0.6217663985333732,1.431663310987446,8.0,2,1,1,1,0.15384615384615385,0.25,52,1.0,0.4625,0.875,3,1.0
U0000323,Synthetic_User_00323,2026-02-19 04:41:37+00:00,ANDROID,L2,0,2026-04-12 04:41:37+00:00,2026-04-05 04:41:37+00:00,65.0,219.0,10,17,4,21091.658327999998,17159.261932,15014.829096000001,0.7118847111261627,0.8135567941199016,0.1417268061484668,0.34225535013423136,2.0,1,2,1,3,0.09090909090909091,0.4,55,1.0,0.47000000000000003,1.0,5,2.0
U0000324,Synthetic_User_00324,2026-01-19 11:05:18+00:00,ANDROID,L2,0,2026-03-12 11:05:18+00:00,2026-03-05 11:05:18+00:00,29.0,3583.0,6,19,4,4357.799097,6504.00988,272.071941,0.06243333732096553,1.4924987901524638,0.6965018538757217,1.6791821247858614,5.0,3,3,1,3,0.1724137931034483,0.27586206896551724,58,1.0,0.5166666666666667,0.8333333333333334,5,3.0
U0000325,Synthetic_User_00325,2026-03-11 01:02:05+00:00,ANDROID,L2,0,2026-05-02 01:02:05+00:00,2026-04-25 01:02:05+00:00,51.0,3868.0,13,19,3,9096.075021999999,5151.361932,936.602003,0.10296770868036054,0.5663279952661763,0.6582633879407408,1.6121151378971663,9.0,2,2,2,3,0.16393442622950818,0.29508196721311475,61,0.9,0.4461538461538461,1.0,6,1.0
U0000326,Synthetic_User_00326,2026-01-29 20:39:04+00:00,ANDROID,L2,0,2026-03-22 20:39:04+00:00,2026-03-15 20:39:04+00:00,520.0,1240.0,8,13,3,4055.749584,3917.82867,3491.2451880000003,0.8608137942670379,0.9659937303466416,0.06287711871269619,0.14771384806468257,8.0,2,2,1,3,0.11538461538461539,0.3076923076923077,52,0.8,0.375,1.0,5,2.0
U0000327,Synthetic_User_00327,2026-01-04 22:12:34+00:00,WEB,L2,0,2026-02-25 22:12:34+00:00,2026-02-18 22:12:34+00:00,145.0,4552.0,2,5,2,11707.613379,6185.359912,14897.372653,1.2724517090495562,0.528319454338551,0.32926499494376926,0.7970650345572944,0.0,1,1,1,3,0.1,0.3,30,0.8,0.55,1.0,3,1.0
U0000328,Synthetic_User_00328,2026-04-28 02:45:23+00:00,WEB,L2,0,2026-06-19 02:45:23+00:00,2026-06-12 02:45:23+00:00,633.0,4090.0,3,14,5,7060.9454129999995,10479.573118,1339.848132,0.1897547783804118,1.4841600529450236,0.599120300615472,1.452258605323252,0.0,1,2,1,1,0.08333333333333333,0.375,48,0.5,0.4000000000000001,1.0,6,2.0
U0000329,Synthetic_User_00329,2026-01-26 13:52:26+00:00,IOS,L2,0,2026-03-19 13:52:26+00:00,2026-03-12 13:52:26+00:00,245.0,822.0,14,38,8,4819.701387,3462.619338,2279.243497,0.4729013924281114,0.718430263613342,0.2948271876681699,0.7216141008852165,14.0,1,2,2,3,0.13953488372093023,0.20930232558139536,129,1.0,0.43571428571428567,1.0,5,1.0
U0000330,Synthetic_User_00330,2026-01-02 10:32:21+00:00,ANDROID,L2,0,2026-02-23 10:32:21+00:00,2026-02-16 10:32:21+00:00,501.0,3303.0,4,10,2,980.816552,766.049519,295.411109,0.3011889515910209,0.7810324136944214,0.42047352192183474,1.006825297337945,4.0,1,1,2,3,0.1282051282051282,0.28205128205128205,39,0.7,0.44999999999999996,1.0,5,0.5
U0000331,Synthetic_User_00331,2026-02-16 15:53:25+00:00,H5,L2,0,2026-04-09 15:53:25+00:00,2026-04-02 15:53:25+00:00,240.0,3435.0,10,22,3,1612.730237,1480.901554,1530.52482,0.949027174468485,0.9182574494013162,0.035269566900680824,0.08552609313863047,10.0,2,1,2,1,0.1864406779661017,0.2711864406779661,59,1.0,0.51,1.0,5,0.5
U0000332,Synthetic_User_00332,2026-03-27 18:44:34+00:00,WEB,L2,1,2026-05-18 18:44:34+00:00,2026-05-11 18:44:34+00:00,200.0,1730.0,8,19,15,2998.747984,2282.447328,2424.366787,0.8084596638114822,0.7611334264093331,0.12056928343455461,0.2788767309108931,8.0,2,1,1,3,0.09090909090909091,0.22077922077922077,77,0.6,0.3125,1.0,6,1.0
U0000333,Synthetic_User_00333,2026-03-09 12:03:48+00:00,ANDROID,L1,0,2026-04-30 12:03:48+00:00,2026-04-23 12:03:48+00:00,142.0,973.0,7,19,7,2452.277618,2479.901146,867.859547,0.353899387504013,1.0112644375160627,0.3897373386177376,0.8338091125757049,7.0,1,3,2,1,0.09090909090909091,0.19318181818181818,88,0.9,0.34285714285714286,1.0,4,1.5
U0000334,Synthetic_User_00334,2026-02-28 15:47:25+00:00,IOS,L2,0,2026-04-21 15:47:25+00:00,2026-04-14 15:47:25+00:00,243.0,3509.0,7,16,6,5178.155619,2348.751581,3390.844963,0.6548364345324246,0.45358844998435727,0.32104906476550216,0.7774688404052941,6.0,2,1,1,2,0.1836734693877551,0.2857142857142857,49,0.8,0.5428571428571429,1.0,5,1.0
U0000335,Synthetic_User_00335,2026-02-09 20:21:08+00:00,H5,L2,0,2026-04-02 20:21:08+00:00,2026-03-26 20:21:08+00:00,70.0,3789.0,6,13,3,4776.734478,2168.274345,2159.500253,0.45208714508748965,0.45392398404942275,0.4058581864951742,0.8623971495286364,5.0,1,2,1,2,0.08695652173913043,0.21739130434782608,46,1.0,0.5833333333333334,1.0,5,2.0
U0000336,Synthetic_User_00336,2026-03-23 15:00:10+00:00,WEB,L2,0,2026-05-14 15:00:10+00:00,2026-05-07 15:00:10+00:00,60.0,3202.0,6,14,7,9910.344131,13919.127727000001,1893.2776720000002,0.19104055792348754,1.4045049841872137,0.5830957380987827,1.4025541912976052,2.0,3,1,2,1,0.14814814814814814,0.25925925925925924,54,1.0,0.65,1.0,6,0.5
U0000337,Synthetic_User_00337,2026-01-22 04:06:13+00:00,ANDROID,L2,0,2026-03-15 04:06:13+00:00,2026-03-08 04:06:13+00:00,33.0,460.0,8,12,10,11091.756444999999,12323.721028,8864.91583,0.7992346274422726,1.1110702880205554,0.13302716530573627,0.32144638067453973,1.0,1,3,2,3,0.13559322033898305,0.3559322033898305,59,0.8,0.41250000000000003,0.875,6,1.5
U0000338,Synthetic_User_00338,2026-04-20 15:00:56+00:00,IOS,L2,0,2026-06-11 15:00:56+00:00,2026-06-04 15:00:56+00:00,499.0,484.0,10,13,4,4744.224006,4851.162717,2663.021363,0.561318639177258,1.0225408224537362,0.24650197845755425,0.5355037959208631,8.0,2,1,2,1,0.20833333333333334,0.1875,48,1.0,0.6,1.0,5,0.5
U0000339,Synthetic_User_00339,2026-03-30 23:34:04+00:00,IOS,L2,0,2026-05-21 23:34:04+00:00,2026-05-14 23:34:04+00:00,269.0,2790.0,7,13,4,4813.676347,4948.616271,2975.610455,0.6181575661717417,1.0280326125548715,0.2119577741408285,0.46467753868737577,5.0,2,1,2,2,0.2,0.175,40,1.0,0.6571428571428571,1.0,5,0.5
U0000340,Synthetic_User_00340,2026-04-11 07:15:07+00:00,ANDROID,L2,0,2026-06-02 07:15:07+00:00,2026-05-26 07:15:07+00:00,397.0,240.0,2,6,6,5432.436855,8612.690088,7286.92553,1.3413732592755558,1.5854192727657577,0.18342822529852512,0.4472499639252129,0.0,2,1,1,1,0.13333333333333333,0.16666666666666666,30,0.8,0.4,1.0,4,1.0
U0000341,Synthetic_User_00341,2026-01-16 11:19:03+00:00,IOS,L2,0,2026-03-09 11:19:03+00:00,2026-03-02 11:19:03+00:00,149.0,2183.0,2,13,3,749.2633840000001,907.470023,523.816597,0.699108762266701,1.211149566865795,0.21658617273620884,0.527830261121588,2.0,2,1,1,1,0.19047619047619047,0.19047619047619047,42,0.8,0.65,1.0,4,1.0
U0000342,Synthetic_User_00342,2026-01-06 20:21:52+00:00,WEB,L1,0,2026-02-27 20:21:52+00:00,2026-02-20 20:21:52+00:00,94.0,2077.0,4,11,4,6512.134034,5505.906238,641.3609240000001,0.09848705825946458,0.8454841698978458,0.6074853934053965,1.3912442664006082,2.0,1,2,2,2,0.17647058823529413,0.3235294117647059,34,0.5,0.35,1.0,3,1.0
U0000343,Synthetic_User_00343,2026-03-21 13:53:09+00:00,ANDROID,L1,0,2026-05-12 13:53:09+00:00,2026-05-05 13:53:09+00:00,66.0,2462.0,18,28,10,6315.248662,6328.372024,1861.448689,0.2947546151588101,1.0020780435897902,0.4348772320950165,0.9238680394108766,17.0,1,2,1,1,0.11206896551724138,0.25862068965517243,116,0.8,0.4666666666666667,1.0,5,2.0
U0000344,Synthetic_User_00344,2026-04-06 16:58:16+00:00,ANDROID,L1,0,2026-05-28 16:58:16+00:00,2026-05-21 16:58:16+00:00,305.0,2346.0,9,18,3,2856.370015,1674.668633,207.650021,0.07269717155324501,0.5862926106231373,0.6859015151358786,1.6768689688315963,9.0,3,1,2,2,0.125,0.32142857142857145,56,0.7,0.3111111111111111,1.0,6,0.5
U0000345,Synthetic_User_00345,2026-03-28 13:07:19+00:00,WEB,L1,0,2026-05-19 13:07:19+00:00,2026-05-12 13:07:19+00:00,484.0,2408.0,13,32,5,2353.571626,2974.187073,1512.8536980000001,0.6427905916639395,1.263690911355336,0.2626248482507114,0.6408783118486051,13.0,1,2,1,3,0.17117117117117117,0.2702702702702703,111,1.0,0.5461538461538461,1.0,5,2.0
U0000346,Synthetic_User_00346,2026-03-19 05:10:01+00:00,WEB,L2,0,2026-05-10 05:10:01+00:00,2026-05-03 05:10:01+00:00,269.0,1354.0,11,25,6,9691.486691,11740.27429,2561.097585,0.26426261178053967,1.211400754530531,0.4919141325396367,1.147738608938541,6.0,2,2,2,3,0.14634146341463414,0.2682926829268293,82,0.8,0.3727272727272727,0.9090909090909091,6,1.0
U0000347,Synthetic_User_00347,2026-03-04 22:59:06+00:00,WEB,L2,0,2026-04-25 22:59:06+00:00,2026-04-18 22:59:06+00:00,338.0,4373.0,10,23,5,10462.330257,11426.311392,1402.376264,0.13404052725841992,1.0921382819429766,0.5815931343583873,1.291133152545268,7.0,1,2,2,2,0.11842105263157894,0.23684210526315788,76,1.0,0.5,1.0,6,1.0
U0000348,Synthetic_User_00348,2026-03-14 20:51:59+00:00,WEB,L2,0,2026-05-05 20:51:59+00:00,2026-04-28 20:51:59+00:00,491.0,778.0,23,35,11,3827.0234960000003,1557.866657,652.229597,0.1704273824505414,0.4070700529088155,0.6635724499467354,1.577636702833334,23.0,1,2,1,3,0.1232876712328767,0.2876712328767123,146,1.0,0.4739130434782609,1.0,6,2.0
U0000349,Synthetic_User_00349,2026-01-01 07:30:45+00:00,ANDROID,L2,0,2026-02-22 07:30:45+00:00,2026-02-15 07:30:45+00:00,125.0,1625.0,13,29,5,2784.064017,3304.666725,1070.150589,0.38438433256759413,1.186993799288057,0.40004038059571984,0.9363960789476594,13.0,2,2,1,1,0.15217391304347827,0.2391304347826087,92,0.8,0.31538461538461543,0.8461538461538461,5,2.0
U0000350,Synthetic_User_00350,2026-02-27 10:56:55+00:00,ANDROID,L2,0,2026-04-20 10:56:55+00:00,2026-04-13 10:56:55+00:00,136.0,3443.0,6,13,4,35869.611837,32441.816597,25776.070302,0.7186046623290088,0.9044373478147266,0.13362298642628018,0.3218347284368177,0.0,1,3,1,3,0.1590909090909091,0.2727272727272727,44,0.6,0.35000000000000003,1.0,5,3.0
U0000351,Synthetic_User_00351,2026-01-06 04:51:17+00:00,WEB,L2,0,2026-02-27 04:51:17+00:00,2026-02-20 04:51:17+00:00,207.0,2706.0,3,6,3,4231.940615,3436.348013,332.849589,0.07865176269728916,0.8120028907825304,0.6307279465414081,1.4619511325459709,1.0,2,2,2,3,0.06666666666666667,0.26666666666666666,30,0.7,0.5666666666666667,0.6666666666666666,3,1.0
U0000352,Synthetic_User_00352,2026-01-15 23:52:11+00:00,WEB,L2,0,2026-03-08 23:52:11+00:00,2026-03-01 23:52:11+00:00,619.0,445.0,11,20,8,9676.746931,2995.494628,6403.816328,0.6617736697737766,0.30955595401629915,0.4289874542678333,1.0507284590837538,7.0,3,1,1,3,0.06818181818181818,0.25,88,0.9,0.2545454545454545,1.0,5,1.0
U0000353,Synthetic_User_00353,2026-02-09 16:57:04+00:00,IOS,L2,0,2026-04-02 16:57:04+00:00,2026-03-26 16:57:04+00:00,281.0,2239.0,20,28,15,3159.6594999999998,1898.007312,1644.683529,0.5205255594787983,0.6006999526373016,0.29657286423070056,0.6781095707870577,20.0,1,2,1,1,0.09774436090225563,0.2781954887218045,133,1.0,0.5700000000000001,0.95,6,2.0
U0000354,Synthetic_User_00354,2026-03-05 06:46:47+00:00,IOS,L2,0,2026-04-26 06:46:47+00:00,2026-04-19 06:46:47+00:00,536.0,3261.0,5,17,2,10702.059405,10988.310473,9940.006446,0.9287938021868978,1.0267472882711026,0.0419614026339721,0.09942695745335643,2.0,2,2,1,3,0.1568627450980392,0.2549019607843137,51,0.7,0.48,1.0,5,2.0
U0000355,Synthetic_User_00355,2026-01-31 04:52:27+00:00,ANDROID,L2,0,2026-03-24 04:52:27+00:00,2026-03-17 04:52:27+00:00,474.0,3305.0,12,14,5,2922.898834,1060.492338,977.841216,0.33454500875140447,0.3628221153821843,0.5430477364655643,1.1761539064595818,12.0,1,2,2,2,0.16129032258064516,0.24193548387096775,62,1.0,0.5666666666666667,1.0,5,1.0
U0000356,Synthetic_User_00356,2026-01-10 13:16:21+00:00,ANDROID,L2,0,2026-03-03 13:16:21+00:00,2026-02-24 13:16:21+00:00,108.0,664.0,6,10,4,11283.566549,6544.401951,801.447932,0.07102789074000967,0.5799940934083465,0.6901733888087057,1.687994681195927,0.0,2,3,1,2,0.09523809523809523,0.2857142857142857,42,1.0,0.3833333333333333,1.0,5,3.0
U0000357,Synthetic_User_00357,2026-01-13 13:58:28+00:00,ANDROID,L2,0,2026-03-06 13:58:28+00:00,2026-02-27 13:58:28+00:00,64.0,4054.0,7,15,2,2974.721198,2425.077689,92.146226,0.03097642429883945,0.8152285634803211,0.6826097439861972,1.5746196908505046,7.0,1,1,1,1,0.23404255319148937,0.2127659574468085,47,1.0,0.6571428571428573,1.0,5,1.0
U0000358,Synthetic_User_00358,2026-04-13 04:21:52+00:00,WEB,L1,0,2026-06-04 04:21:52+00:00,2026-05-28 04:21:52+00:00,564.0,537.0,10,14,3,3757.181264,1641.956342,2487.555894,0.6620803520540499,0.43701813317676547,0.33067141164302855,0.8046052209332085,10.0,2,2,1,3,0.10909090909090909,0.23636363636363636,55,1.0,0.53,1.0,4,2.0
U0000359,Synthetic_User_00359,2026-04-13 19:16:05+00:00,ANDROID,L2,0,2026-06-04 19:16:05+00:00,2026-05-28 19:16:05+00:00,335.0,1882.0,6,8,4,9199.765419,8942.549884,7570.997641,0.8229555098615716,0.9720410767791122,0.08341234192734938,0.19003009626342918,0.0,3,2,2,3,0.13513513513513514,0.1891891891891892,37,1.0,0.7166666666666667,1.0,3,1.0
U0000360,Synthetic_User_00360,2026-04-08 12:22:56+00:00,WEB,L2,0,2026-05-30 12:22:56+00:00,2026-05-23 12:22:56+00:00,564.0,2707.0,6,25,5,15616.672281,13495.076479,9005.466507000001,0.576657199751607,0.8641454617331481,0.21691935849524605,0.5203322746184703,0.0,1,1,2,1,0.19444444444444445,0.25,72,0.8,0.46666666666666673,1.0,6,0.5
U0000361,Synthetic_User_00361,2026-01-27 01:23:06+00:00,WEB,L2,0,2026-03-20 01:23:06+00:00,2026-03-13 01:23:06+00:00,393.0,2380.0,3,8,2,1396.619806,1015.0308650000001,1011.7471380000001,0.7244255978996191,0.7267767939702268,0.15831789147293013,0.3372725194146432,3.0,2,2,1,1,0.18518518518518517,0.18518518518518517,27,1.0,0.6,1.0,2,2.0
U0000362,Synthetic_User_00362,2026-03-30 19:49:58+00:00,WEB,L1,0,2026-05-21 19:49:58+00:00,2026-05-14 19:49:58+00:00,102.0,118.0,10,11,2,2236.245867,927.361916,346.27829099999997,0.15484804068728994,0.41469586581912277,0.6755909027148744,1.615409334793127,10.0,1,2,1,1,0.21052631578947367,0.18421052631578946,38,0.9,0.65,1.0,4,2.0
U0000363,Synthetic_User_00363,2026-02-26 22:31:11+00:00,IOS,L2,0,2026-04-19 22:31:11+00:00,2026-04-12 22:31:11+00:00,224.0,4613.0,7,11,4,1389.9220500000001,438.54142,63.997313000000005,0.04604381447146622,0.3155151182758774,0.8847533472358823,2.101905755053102,7.0,3,1,1,3,0.09302325581395349,0.2558139534883721,43,0.6,0.21428571428571427,0.8571428571428571,4,1.0
U0000364,Synthetic_User_00364,2026-03-15 07:23:54+00:00,ANDROID,L2,0,2026-05-06 07:23:54+00:00,2026-04-29 07:23:54+00:00,195.0,281.0,8,17,4,10326.538564,14204.389842999999,11480.196234000001,1.1117177515824943,1.375522858406671,0.13544391804355935,0.32305444367474057,2.0,2,2,2,1,0.16393442622950818,0.26229508196721313,61,1.0,0.5125,0.875,5,1.0
U0000365,Synthetic_User_00365,2026-02-14 09:33:50+00:00,H5,L2,0,2026-04-07 09:33:50+00:00,2026-03-31 09:33:50+00:00,284.0,2074.0,13,36,18,12767.424082,4527.874433,4177.573482,0.3272056646014995,0.3546427536141429,0.5545561991836868,1.2000980494644728,8.0,1,1,2,3,0.15833333333333333,0.26666666666666666,120,0.9,0.4461538461538461,1.0,6,0.5
U0000366,Synthetic_User_00366,2026-04-14 22:08:12+00:00,IOS,L2,0,2026-06-05 22:08:12+00:00,2026-05-29 22:08:12+00:00,463.0,1493.0,5,20,6,2092.0664589999997,5072.852416,1544.1549340000001,0.738100325330057,2.424804620415742,0.5341048603597957,1.215524483793016,5.0,2,2,2,3,0.15492957746478872,0.3380281690140845,71,0.5,0.38,1.0,6,1.0
U0000367,Synthetic_User_00367,2026-03-14 21:17:57+00:00,ANDROID,L2,0,2026-05-05 21:17:57+00:00,2026-04-28 21:17:57+00:00,487.0,1994.0,8,15,4,1555.5617490000002,1102.103159,1336.871971,0.8594142738849256,0.7084920670674063,0.13906179030777216,0.34055907135361324,8.0,2,3,1,2,0.125,0.3541666666666667,48,1.0,0.5,1.0,5,3.0
U0000368,Synthetic_User_00368,2026-01-19 04:27:21+00:00,ANDROID,L2,0,2026-03-12 04:27:21+00:00,2026-03-05 04:27:21+00:00,24.0,99.0,5,19,5,1966.711239,3948.32885,1086.223398,0.5523044646616778,2.007579339409063,0.5128762728126991,1.226395260218836,5.0,1,1,2,3,0.09333333333333334,0.24,75,1.0,0.54,0.6,6,0.5
U0000369,Synthetic_User_00369,2026-03-12 05:20:16+00:00,ANDROID,L2,0,2026-05-03 05:20:16+00:00,2026-04-26 05:20:16+00:00,225.0,2194.0,1,5,2,1029.95708,5464.10338,2014.558391,1.9559634378162634,5.305175804024766,0.6703258864201985,1.5634075439207846,0.0,2,1,1,3,0.18181818181818182,0.13636363636363635,22,0.9,0.9,1.0,4,1.0
U0000370,Synthetic_User_00370,2026-02-05 02:17:58+00:00,ANDROID,L2,0,2026-03-29 02:17:58+00:00,2026-03-22 02:17:58+00:00,41.0,2406.0,19,36,13,1907.712272,419.567557,1078.70037,0.5654418571565387,0.21993230486489213,0.5362778692136896,1.3107633879700071,19.0,2,2,1,3,0.12878787878787878,0.23484848484848486,132,0.9,0.5105263157894736,1.0,6,2.0
U0000371,Synthetic_User_00371,2026-04-11 22:51:07+00:00,ANDROID,L2,0,2026-06-02 22:51:07+00:00,2026-05-26 22:51:07+00:00,570.0,780.0,7,16,4,5489.56134,4030.706258,2137.035544,0.3892907669012402,0.7342492429458853,0.3532106997402974,0.8627705109395019,6.0,2,1,2,1,0.09090909090909091,0.23636363636363636,55,0.9,0.31428571428571433,0.8571428571428571,6,0.5
U0000372,Synthetic_User_00372,2026-01-07 02:26:42+00:00,WEB,L2,0,2026-02-28 02:26:42+00:00,2026-02-21 02:26:42+00:00,343.0,1058.0,3,12,2,2508.711967,717.51512,638.778353,0.2546240307387189,0.2860093663355176,0.6702721727746624,1.4514341387317684,2.0,1,1,1,1,0.21212121212121213,0.21212121212121213,33,0.6,0.3,0.6666666666666666,5,1.0
